name	sex	dramaRatio	actionRatio	comedyRation	total
Claire	F	0.397278500977623	0.29201203648193	0.310709462540447	1624
Arthur	M	0.33337496769544	0.352382782063935	0.314242250240625	1620
Linda	F	0.355279054616443	0.293460384874515	0.351260560509041	1613
Barbara	F	0.346523046296674	0.280580266867233	0.372896686836093	1610
Eva	F	0.439299964780158	0.211524769843515	0.349175265376326	1606
Anne	F	0.45075513619573	0.276206107825992	0.273038755978278	1602
Victor	M	0.340329026749948	0.387902441884621	0.271768531365431	1553
Fred	M	0.32010235686424	0.295215765197228	0.384681877938532	1541
Lee	M	0.325399038351434	0.439569870527589	0.235031091120977	1533
Brian	M	0.338087334644212	0.259537977706562	0.402374687649225	1524
Rachel	F	0.387921373553548	0.308414212376631	0.303664414069821	1502
Sara	F	0.393730802420161	0.297819143371597	0.308450054208242	1496
Emily	F	0.396417859414198	0.270671399673162	0.33291074091264	1489
Elizabeth	F	0.422269924728676	0.29364881747052	0.284081257800804	1485
Emma	F	0.404682678446473	0.240745869120442	0.354571452433085	1481
Larry	M	0.271947780552779	0.322899335087904	0.405152884359318	1479
Jeff	M	0.267937065190755	0.370136145996625	0.36192678881262	1467
Lucy	F	0.343466399685212	0.284114587376636	0.372419012938153	1466
Pete	M	0.288104819057937	0.358632348671467	0.353262832270596	1452
Carl	M	0.334467791849945	0.347494531868937	0.318037676281117	1448
Tim	M	0.307920836067562	0.3322476795553	0.359831484377138	1448
Carlos	M	0.376126457393926	0.329579759561621	0.294293783044453	1442
Roger	M	0.311018561542019	0.301783783316009	0.387197655141972	1436
Bobby	M	0.314833733160537	0.310685430838301	0.374480836001162	1415
Juan	M	0.388800092914356	0.293160824022639	0.318039083063005	1409
Judge	M	0.353309725061865	0.336161256566819	0.310529018371316	1407
Sally	F	0.302836861961397	0.306287963681012	0.390875174357591	1407
Karen	F	0.382337172091028	0.286718555955203	0.330944271953769	1401
Jerry	M	0.272554973466392	0.327145642000203	0.400299384533406	1386
Betty	F	0.279422668792778	0.320923865273724	0.399653465933498	1382
Ray	M	0.337058821637524	0.375577169225613	0.287364009136863	1381
Amy	F	0.337456391711711	0.277218505032491	0.385325103255798	1381
Sister	F	0.379742827697236	0.311856811286921	0.308400361015843	1363
Andy	M	0.30043135334749	0.31461550734148	0.38495313931103	1363
Joseph	M	0.429774596127169	0.356814309342527	0.213411094530304	1361
